Date,Open,High,Low,Close
2026-01-27,3850,3850,3780,3820
2026-01-28,3630,3780,3540,3590
2026-01-29,3550,3780,3290,3780
2026-01-30,3780,3890,3740,3810
2026-02-02,3860,3880,3750,3830
2026-02-03,3860,3870,3760,3800
2026-02-04,3820,3880,3800,3870
2026-02-05,3850,3940,3840,3850
2026-02-06,3800,3850,3770,3780
2026-02-09,3790,3800,3710,3770
2026-02-10,3750,3790,3730,3780
2026-02-11,3790,3800,3740,3800
2026-02-12,3780,3790,3760,3790
2026-02-13,3780,3800,3750,3780
2026-02-18,3780,3840,3760,3830
2026-02-19,3850,3850,3770,3770
2026-02-20,3790,3870,3780,3840
2026-02-23,3880,3910,3860,3900
2026-02-24,3880,3890,3860,3870
2026-02-25,3880,3980,3880,3970
2026-02-26,3970,3970,3920,3950
2026-02-27,3950,3950,3880,3910
2026-03-02,3840,3840,3800,3820
2026-03-03,3820,3840,3770,3770
2026-03-04,3770,3770,3660,3690
2026-03-05,3720,3780,3720,3750
2026-03-06,3750,3750,3670,3670
2026-03-09,3590,3630,3560,3570
2026-03-10,3600,3610,3560,3560
2026-03-11,3580,3600,3560,3580
2026-03-12,3580,3610,3570,3570
2026-03-13,3560,3590,3510,3510
2026-03-16,3500,3510,3430,3480
2026-03-17,3500,3530,3480,3480
2026-03-25,3440,3540,3410,3540
2026-03-26,3540,3570,3480,3490
2026-03-27,3460,3490,3420,3420
2026-03-30,3350,3390,3330,3360
2026-03-31,3350,3400,3330,3330
2026-04-01,3400,3440,3330,3350
2026-04-02,3340,3390,3320,3320
2026-04-06,3340,3360,3290,3310
2026-04-07,3310,3320,3220,3230
2026-04-08,3340,3370,3330,3340
2026-04-09,3310,3330,3260,3280
2026-04-10,3290,3400,3290,3390
2026-04-13,3390,3410,3350,3370
2026-04-14,3420,3490,3420,3460
2026-04-15,3500,3510,3400,3400
2026-04-16,3400,3430,3380,3410
2026-04-17,3410,3450,3410,3430
2026-04-20,3440,3470,3420,3440
2026-04-21,3250,3300,3230,3270
2026-04-22,3260,3280,3240,3240
2026-04-23,3240,3270,3150,3160
2026-04-24,3120,3150,3060,3070
2026-04-27,3060,3100,3050,3050
2026-04-28,3050,3080,3020,3070
2026-04-29,3070,3110,3050,3070
2026-04-30,3050,3060,2980,2990
2026-05-04,3010,3040,3000,3040
2026-05-05,3050,3170,3040,3150
2026-05-06,3150,3190,3130,3160
2026-05-07,3200,3330,3190,3310
2026-05-08,3310,3360,3260,3260
2026-05-11,3260,3280,3200,3200
2026-05-12,3200,3240,3170,3220
2026-05-13,3200,3210,3120,3120
2026-05-14,3120,3120,3120,3120
2026-05-15,3120,3120,3120,3120
2026-05-18,3040,3100,3010,3060
2026-05-19,3060,3140,3040,3040
2026-05-20,3060,3110,3030,3040
2026-05-21,3050,3090,3020,3020
2026-05-22,3020,3070,3000,3050
2026-05-25,3090,3220,3080,3170
2026-05-26,3150,3150,3070,3070
2026-05-27,3070,3070,3070,3070
2026-05-28,3070,3070,3070,3070
2026-05-29,3060,3080,2950,2950
2026-06-02,3000,3040,2980,3040
2026-06-03,3050,3070,2900,2900
2026-06-04,2900,2930,2780,2810
2026-06-05,2780,2830,2730,2740
2026-06-08,2700,2750,2590,2590
2026-06-09,2540,2800,2540,2790
2026-06-10,2790,2910,2730,2880
2026-06-11,2880,2960,2780,2850
2026-06-12,2880,2900,2830,2850
2026-06-15,2890,3050,2890,2990
2026-06-17,3020,3130,3010,3080
2026-06-18,3040,3060,2960,2960
2026-06-19,2960,3000,2910,2930
2026-06-22,2930,2940,2870,2870
2026-06-23,2870,2940,2860,2910
2026-06-24,2930,2980,2800,2810
2026-06-25,2800,2920,2790,2850
2026-06-26,2850,2880,2810,2870
2026-06-29,2880,2890,2830,2840
2026-06-30,2810,2840,2730,2730
2026-07-01,2700,2750,2670,2670
2026-07-02,2680,2730,2630,2690
2026-07-03,2710,2740,2700,2710
2026-07-06,2710,2790,2680,2790
2026-07-07,2810,2890,2800,2860
2026-07-08,2860,2870,2770,2790
2026-07-09,2770,2790,2730,2780
2026-07-10,2790,2810,2760,2790
2026-07-13,2790,2870,2780,2870
2026-07-14,2880,2890,2800,2800
2026-07-15,2840,2870,2810,2830
2026-07-16,2840,2880,2830,2860
2026-07-17,2860,3000,2840,2970
2026-07-20,3000,3080,2990,3020
2026-07-21,3080,3080,3040,3070
2026-07-22,3080,3080,3020,3020
2026-07-23,3030,3070,2990,2990
2026-07-24,2970,3020,2940,2960
2026-07-27,2930,2980,2920,2950
2026-07-28,2930,2970,2920,2930
2026-07-29,2930,2950,2910,2920
2026-07-30,2930,3010,2920,2990
2026-07-31,3000,3040,2980,3040
2026-08-03,3030,3030,2980,3020
2026-08-04,3020,3060,3000,3060
2026-08-05,3060,3070,3020,3020
2026-08-06,3030,3070,3030,3040
2026-08-07,3050,3130,3040,3130
2026-08-10,3140,3160,3090,3090
2026-08-11,3100,3110,3060,3090
2026-08-12,3090,3130,3080,3130
2026-08-13,3130,3130,3080,3110
2026-08-14,3110,3150,3090,3120
2026-08-18,3120,3140,3080,3080
2026-08-19,3080,3100,3040,3080
2026-08-20,3100,3140,3090,3140
2026-08-21,3170,3250,3160,3230
2026-08-24,3230,3240,3160,3180
2026-08-26,3170,3170,3110,3130
2026-08-27,3110,3150,3100,3150
2026-08-28,3180,3200,3160,3190
